Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
ORD-000096,2019-02-26,2019-02-28,Standard Class,CUST-0332,Customer 332,Corporate,Central,Wisconsin,PROD-0060,Tables Product 10,Furniture,Tables,1,200.84,0.0,200.84,140.14,60.7
ORD-000097,2019-02-26,2019-03-02,Standard Class,CUST-0890,Customer 890,Consumer,Central,Wisconsin,PROD-0129,Copiers Product 9,Technology,Copiers,1,225.7,0.0,225.7,108.26,117.44
ORD-000098,2019-03-05,2019-03-08,Standard Class,CUST-0936,Customer 936,Consumer,West,California,PROD-0046,Chairs Product 6,Furniture,Chairs,3,1118.19,0.2194,2618.55,1415.82,1202.73
ORD-000099,2019-03-05,2019-03-09,Standard Class,CUST-0381,Customer 381,Consumer,East,Vermont,PROD-0109,Pens Product 9,Office Supplies,Pens,1,122.13,0.0,122.13,50.37,71.76
ORD-000100,2019-03-05,2019-03-07,Standard Class,CUST-0011,Customer 11,Consumer,South,Texas,PROD-0051,Tables Product 1,Furniture,Tables,4,112.9,0.0,451.6,153.36,298.24
ORD-000101,2019-03-05,2019-03-07,Standard Class,CUST-0736,Customer 736,Home Office,North,Idaho,PROD-0056,Tables Product 6,Furniture,Tables,3,657.25,0.0,1971.75,1229.28,742.47
ORD-000102,2019-03-05,2019-03-08,Standard Class,CUST-0522,Customer 522,Consumer,West,Nevada,PROD-0145,Software Product 5,Technology,Software,3,35.24,0.0,105.72,78.81,26.91
ORD-000102,2019-03-05,2019-03-06,Second Class,CUST-0522,Customer 522,Consumer,West,Nevada,PROD-0089,Paper Product 9,Office Supplies,Paper,3,546.06,0.0,1638.18,1176.36,461.82
ORD-000102,2019-03-05,2019-03-08,Standard Class,CUST-0522,Customer 522,Consumer,West,Nevada,PROD-0137,Machines Product 7,Technology,Machines,1,498.52,0.0,498.52,392.13,106.39
ORD-000103,2019-03-05,2019-03-09,First Class,CUST-0606,Customer 606,Consumer,West,Arizona,PROD-0085,Paper Product 5,Office Supplies,Paper,1,22.54,0.0,22.54,13.13,9.41
ORD-000103,2019-03-05,2019-03-06,Second Class,CUST-0606,Customer 606,Consumer,West,Arizona,PROD-0157,Hardware Product 7,Technology,Hardware,3,743.43,0.0,2230.29,834.96,1395.33
ORD-000104,2019-03-05,2019-03-06,Standard Class,CUST-0638,Customer 638,Consumer,North,Montana,PROD-0088,Paper Product 8,Office Supplies,Paper,1,696.47,0.0977,628.46,320.66,307.8
ORD-000105,2019-03-12,2019-03-15,Standard Class,CUST-0377,Customer 377,Home Office,East,Vermont,PROD-0076,Bookcases Product 6,Furniture,Bookcases,1,966.53,0.0,966.53,357.1,609.43
ORD-000105,2019-03-12,2019-03-15,Second Class,CUST-0377,Customer 377,Home Office,East,Vermont,PROD-0103,Pens Product 3,Office Supplies,Pens,4,645.22,0.0,2580.88,997.76,1583.12
ORD-000105,2019-03-12,2019-03-15,Standard Class,CUST-0377,Customer 377,Home Office,East,Vermont,PROD-0010,Phones Product 10,Electronics,Phones,3,578.33,0.0,1734.99,1375.77,359.22
ORD-000106,2019-03-12,2019-03-13,Standard Class,CUST-0831,Customer 831,Consumer,South,Georgia,PROD-0132,Machines Product 2,Technology,Machines,1,327.3,0.0,327.3,162.08,165.22
ORD-000107,2019-03-12,2019-03-13,Standard Class,CUST-0828,Customer 828,Consumer,North,Montana,PROD-0125,Copiers Product 5,Technology,Copiers,1,1065.39,0.0,1065.39,461.22,604.17
ORD-000108,2019-03-12,2019-03-14,First Class,CUST-0555,Customer 555,Home Office,West,California,PROD-0007,Phones Product 7,Electronics,Phones,1,600.65,0.0,600.65,472.59,128.06
ORD-000109,2019-03-12,2019-03-13,Standard Class,CUST-0751,Customer 751,Consumer,Central,Michigan,PROD-0126,Copiers Product 6,Technology,Copiers,2,827.32,0.0,1654.64,800.6,854.04
ORD-000109,2019-03-12,2019-03-15,Standard Class,CUST-0751,Customer 751,Consumer,Central,Michigan,PROD-0057,Tables Product 7,Furniture,Tables,1,259.27,0.0,259.27,119.67,139.6
ORD-000110,2019-03-12,2019-03-15,Same Day,CUST-0669,Customer 669,Consumer,West,Utah,PROD-0009,Phones Product 9,Electronics,Phones,3,218.86,0.0,656.58,295.44,361.14
ORD-000111,2019-03-12,2019-03-14,Same Day,CUST-0278,Customer 278,Corporate,North,Montana,PROD-0013,Tablets Product 3,Electronics,Tablets,1,970.71,0.0,970.71,472.69,498.02
ORD-000111,2019-03-12,2019-03-13,Standard Class,CUST-0278,Customer 278,Corporate,North,Montana,PROD-0012,Tablets Product 2,Electronics,Tablets,2,1364.74,0.0,2729.48,925.9,1803.58
ORD-000111,2019-03-12,2019-03-16,Standard Class,CUST-0278,Customer 278,Corporate,North,Montana,PROD-0027,Laptops Product 7,Electronics,Laptops,2,1240.15,0.0,2480.3,940.28,1540.02
ORD-000112,2019-03-12,2019-03-13,Standard Class,CUST-0140,Customer 140,Home Office,South,Georgia,PROD-0156,Hardware Product 6,Technology,Hardware,1,138.44,0.0,138.44,49.26,89.18
ORD-000112,2019-03-12,2019-03-14,Second Class,CUST-0140,Customer 140,Home Office,South,Georgia,PROD-0031,Accessories Product 1,Electronics,Accessories,1,1301.75,0.0,1301.75,438.1,863.65
ORD-000113,2019-03-12,2019-03-13,Second Class,CUST-0803,Customer 803,Corporate,North,Montana,PROD-0149,Software Product 9,Technology,Software,1,127.81,0.0,127.81,92.07,35.74
ORD-000114,2019-03-12,2019-03-15,Second Class,CUST-0377,Customer 377,Home Office,East,Maine,PROD-0083,Paper Product 3,Office Supplies,Paper,2,237.23,0.0,474.46,177.54,296.92
ORD-000115,2019-03-12,2019-03-14,Second Class,CUST-0462,Customer 462,Corporate,East,Maine,PROD-0145,Software Product 5,Technology,Software,2,35.24,0.2327,54.08,52.54,1.54
ORD-000115,2019-03-12,2019-03-13,First Class,CUST-0462,Customer 462,Corporate,East,Maine,PROD-0020,Tablets Product 10,Electronics,Tablets,3,74.28,0.0,222.84,126.06,96.78
ORD-000115,2019-03-12,2019-03-13,Same Day,CUST-0462,Customer 462,Corporate,East,Maine,PROD-0144,Software Product 4,Technology,Software,3,97.15,0.0,291.45,159.15,132.3
ORD-000116,2019-03-12,2019-03-15,Standard Class,CUST-0634,Customer 634,Corporate,West,California,PROD-0087,Paper Product 7,Office Supplies,Paper,1,532.96,0.1238,467.0,319.59,147.41
ORD-000117,2019-03-12,2019-03-14,Second Class,CUST-0439,Customer 439,Corporate,Central,Illinois,PROD-0085,Paper Product 5,Office Supplies,Paper,3,22.54,0.0,67.62,39.39,28.23
ORD-000118,2019-03-19,2019-03-20,Standard Class,CUST-0279,Customer 279,Corporate,South,Georgia,PROD-0020,Tablets Product 10,Electronics,Tablets,5,74.28,0.0,371.4,210.1,161.3
ORD-000118,2019-03-19,2019-03-20,Standard Class,CUST-0279,Customer 279,Corporate,South,Georgia,PROD-0142,Software Product 2,Technology,Software,1,346.07,0.0,346.07,284.23,61.84
ORD-000119,2019-03-19,2019-03-21,Standard Class,CUST-0354,Customer 354,Consumer,West,Nevada,PROD-0154,Hardware Product 4,Technology,Hardware,1,951.26,0.0,951.26,359.9,591.36
ORD-000120,2019-03-19,2019-03-20,Second Class,CUST-0745,Customer 745,Consumer,North,Washington,PROD-0111,Envelopes Product 1,Office Supplies,Envelopes,1,700.51,0.0,700.51,475.92,224.59
ORD-000121,2019-03-19,2019-03-20,Second Class,CUST-0432,Customer 432,Corporate,East,Pennsylvania,PROD-0145,Software Product 5,Technology,Software,1,35.24,0.0,35.24,26.27,8.97
ORD-000122,2019-03-19,2019-03-22,First Class,CUST-0241,Customer 241,Home Office,North,Washington,PROD-0141,Software Product 1,Technology,Software,1,771.11,0.0,771.11,312.9,458.21
ORD-000122,2019-03-19,2019-03-21,Standard Class,CUST-0241,Customer 241,Home Office,North,Washington,PROD-0033,Accessories Product 3,Electronics,Accessories,2,547.15,0.0,1094.3,432.92,661.38
ORD-000123,2019-03-19,2019-03-21,Standard Class,CUST-0670,Customer 670,Consumer,East,Maine,PROD-0031,Accessories Product 1,Electronics,Accessories,1,1301.75,0.0,1301.75,438.1,863.65
ORD-000123,2019-03-19,2019-03-22,First Class,CUST-0670,Customer 670,Consumer,East,Maine,PROD-0129,Copiers Product 9,Technology,Copiers,1,225.7,0.2247,174.99,108.26,66.73
ORD-000124,2019-03-19,2019-03-20,Second Class,CUST-0600,Customer 600,Consumer,East,New York,PROD-0107,Pens Product 7,Office Supplies,Pens,3,237.22,0.0,711.66,270.54,441.12
ORD-000124,2019-03-19,2019-03-21,Standard Class,CUST-0600,Customer 600,Consumer,East,New York,PROD-0087,Paper Product 7,Office Supplies,Paper,1,532.96,0.0,532.96,319.59,213.37
ORD-000125,2019-03-19,2019-03-21,Same Day,CUST-0812,Customer 812,Home Office,South,Texas,PROD-0032,Accessories Product 2,Electronics,Accessories,1,754.35,0.0,754.35,386.45,367.9
ORD-000125,2019-03-19,2019-03-22,Standard Class,CUST-0812,Customer 812,Home Office,South,Texas,PROD-0059,Tables Product 9,Furniture,Tables,1,152.39,0.0,152.39,54.83,97.56
ORD-000125,2019-03-19,2019-03-20,Second Class,CUST-0812,Customer 812,Home Office,South,Texas,PROD-0114,Envelopes Product 4,Office Supplies,Envelopes,1,346.88,0.0,346.88,204.82,142.06
ORD-000126,2019-03-19,2019-03-21,Standard Class,CUST-0523,Customer 523,Home Office,East,Maine,PROD-0102,Pens Product 2,Office Supplies,Pens,1,37.15,0.0,37.15,20.84,16.31
ORD-000127,2019-03-19,2019-03-20,Standard Class,CUST-0828,Customer 828,Consumer,East,Maine,PROD-0034,Accessories Product 4,Electronics,Accessories,3,177.66,0.0,532.98,381.0,151.98
ORD-000127,2019-03-19,2019-03-22,Standard Class,CUST-0828,Customer 828,Consumer,East,Maine,PROD-0031,Accessories Product 1,Electronics,Accessories,3,1301.75,0.0,3905.25,1314.3,2590.95
ORD-000127,2019-03-19,2019-03-24,First Class,CUST-0828,Customer 828,Consumer,East,Maine,PROD-0134,Machines Product 4,Technology,Machines,3,417.57,0.0,1252.71,606.96,645.75
ORD-000128,2019-03-19,2019-03-23,Standard Class,CUST-0911,Customer 911,Corporate,East,Maine,PROD-0057,Tables Product 7,Furniture,Tables,1,259.27,0.0,259.27,119.67,139.6
ORD-000129,2019-03-19,2019-03-21,Standard Class,CUST-0275,Customer 275,Corporate,Central,Wisconsin,PROD-0053,Tables Product 3,Furniture,Tables,2,752.73,0.0,1505.46,995.0,510.46
ORD-000129,2019-03-19,2019-03-20,Standard Class,CUST-0275,Customer 275,Corporate,Central,Wisconsin,PROD-0031,Accessories Product 1,Electronics,Accessories,2,1301.75,0.0,2603.5,876.2,1727.3
ORD-000130,2019-03-26,2019-03-28,Standard Class,CUST-0548,Customer 548,Corporate,South,Alabama,PROD-0100,Binders Product 10,Office Supplies,Binders,1,541.15,0.3013,378.13,377.33,0.8
ORD-000130,2019-03-26,2019-03-27,Second Class,CUST-0548,Customer 548,Corporate,South,Alabama,PROD-0136,Machines Product 6,Technology,Machines,1,963.36,0.0,963.36,350.54,612.82
ORD-000131,2019-03-26,2019-03-28,Standard Class,CUST-0181,Customer 181,Consumer,East,New York,PROD-0131,Machines Product 1,Technology,Machines,1,373.75,0.0,373.75,141.81,231.94
ORD-000132,2019-03-26,2019-03-28,Second Class,CUST-0257,Customer 257,Home Office,East,Maine,PROD-0060,Tables Product 10,Furniture,Tables,2,200.84,0.0286,390.19,280.28,109.91
ORD-000133,2019-03-26,2019-03-29,First Class,CUST-0234,Customer 234,Consumer,East,Vermont,PROD-0072,Bookcases Product 2,Furniture,Bookcases,1,759.17,0.0,759.17,342.23,416.94
ORD-000134,2019-03-26,2019-03-28,Standard Class,CUST-0035,Customer 35,Home Office,Central,Wisconsin,PROD-0140,Machines Product 10,Technology,Machines,3,167.47,0.0,502.41,239.46,262.95
ORD-000135,2019-03-26,2019-03-27,Standard Class,CUST-0998,Customer 998,Consumer,East,Vermont,PROD-0043,Chairs Product 3,Furniture,Chairs,3,965.38,0.2131,2278.9,1418.76,860.14
ORD-000136,2019-03-26,2019-03-31,Standard Class,CUST-0661,Customer 661,Consumer,South,Alabama,PROD-0103,Pens Product 3,Office Supplies,Pens,1,645.22,0.3741,403.81,249.44,154.37
ORD-000137,2019-03-26,2019-03-30,Second Class,CUST-0165,Customer 165,Consumer,South,Texas,PROD-0017,Tablets Product 7,Electronics,Tablets,2,173.87,0.0,347.74,245.4,102.34
ORD-000138,2019-03-26,2019-03-27,Standard Class,CUST-0738,Customer 738,Home Office,South,Georgia,PROD-0078,Bookcases Product 8,Furniture,Bookcases,1,799.99,0.0,799.99,313.12,486.87
ORD-000139,2019-03-26,2019-03-30,Standard Class,CUST-0674,Customer 674,Corporate,South,Florida,PROD-0131,Machines Product 1,Technology,Machines,1,373.75,0.0,373.75,141.81,231.94
ORD-000139,2019-03-26,2019-03-28,Standard Class,CUST-0674,Customer 674,Corporate,South,Florida,PROD-0010,Phones Product 10,Electronics,Phones,2,578.33,0.0,1156.66,917.18,239.48
ORD-000140,2019-04-02,2019-04-05,Standard Class,CUST-0480,Customer 480,Corporate,North,Washington,PROD-0084,Paper Product 4,Office Supplies,Paper,2,882.88,0.0937,1600.26,835.5,764.76
ORD-000140,2019-04-02,2019-04-04,Standard Class,CUST-0480,Customer 480,Corporate,North,Washington,PROD-0152,Hardware Product 2,Technology,Hardware,5,77.11,0.0,385.55,177.35,208.2
ORD-000141,2019-04-02,2019-04-05,Standard Class,CUST-0182,Customer 182,Consumer,North,Oregon,PROD-0003,Phones Product 3,Electronics,Phones,2,966.77,0.0,1933.54,810.42,1123.12
ORD-000141,2019-04-02,2019-04-03,Standard Class,CUST-0182,Customer 182,Consumer,North,Oregon,PROD-0120,Envelopes Product 10,Office Supplies,Envelopes,1,743.07,0.0,743.07,484.41,258.66
ORD-000142,2019-04-02,2019-04-03,Standard Class,CUST-0713,Customer 713,Consumer,Central,Wisconsin,PROD-0141,Software Product 1,Technology,Software,1,771.11,0.3718,484.42,312.9,171.52
ORD-000143,2019-04-02,2019-04-03,Standard Class,CUST-0950,Customer 950,Corporate,North,Oregon,PROD-0110,Pens Product 10,Office Supplies,Pens,4,559.52,0.2126,1762.37,1322.84,439.53
ORD-000144,2019-04-02,2019-04-03,Standard Class,CUST-0470,Customer 470,Home Office,West,Utah,PROD-0003,Phones Product 3,Electronics,Phones,1,966.77,0.0,966.77,405.21,561.56
ORD-000144,2019-04-02,2019-04-03,First Class,CUST-0470,Customer 470,Home Office,West,Utah,PROD-0011,Tablets Product 1,Electronics,Tablets,4,610.34,0.0,2441.36,1406.96,1034.4
ORD-000145,2019-04-02,2019-04-04,Same Day,CUST-0473,Customer 473,Consumer,West,Arizona,PROD-0110,Pens Product 10,Office Supplies,Pens,2,559.52,0.0,1119.04,661.42,457.62
ORD-000145,2019-04-02,2019-04-05,Standard Class,CUST-0473,Customer 473,Consumer,West,Arizona,PROD-0092,Binders Product 2,Office Supplies,Binders,2,920.8,0.0,1841.6,639.96,1201.64
ORD-000146,2019-04-02,2019-04-03,Second Class,CUST-0439,Customer 439,Corporate,Central,Wisconsin,PROD-0066,Storage Product 6,Furniture,Storage,1,762.69,0.0,762.69,364.48,398.21
ORD-000146,2019-04-02,2019-04-03,Standard Class,CUST-0439,Customer 439,Corporate,Central,Wisconsin,PROD-0122,Copiers Product 2,Technology,Copiers,1,1054.92,0.0,1054.92,387.75,667.17
ORD-000147,2019-04-02,2019-04-05,Second Class,CUST-0917,Customer 917,Consumer,Central,Illinois,PROD-0085,Paper Product 5,Office Supplies,Paper,1,22.54,0.0,22.54,13.13,9.41
ORD-000148,2019-04-02,2019-04-05,Second Class,CUST-0782,Customer 782,Corporate,West,Utah,PROD-0139,Machines Product 9,Technology,Machines,3,382.72,0.0,1148.16,385.8,762.36
ORD-000149,2019-04-09,2019-04-12,Second Class,CUST-0385,Customer 385,Corporate,North,Oregon,PROD-0040,Accessories Product 10,Electronics,Accessories,1,340.3,0.1486,289.72,116.94,172.78
ORD-000150,2019-04-09,2019-04-10,Standard Class,CUST-0998,Customer 998,Consumer,West,Utah,PROD-0090,Paper Product 10,Office Supplies,Paper,1,832.54,0.0,832.54,382.9,449.64
ORD-000151,2019-04-09,2019-04-14,First Class,CUST-0177,Customer 177,Corporate,North,Oregon,PROD-0131,Machines Product 1,Technology,Machines,1,373.75,0.0,373.75,141.81,231.94
ORD-000152,2019-04-09,2019-04-10,Standard Class,CUST-0378,Customer 378,Consumer,West,Utah,PROD-0030,Laptops Product 10,Electronics,Laptops,3,571.05,0.0,1713.15,735.42,977.73
ORD-000152,2019-04-09,2019-04-11,Second Class,CUST-0378,Customer 378,Consumer,West,Utah,PROD-0007,Phones Product 7,Electronics,Phones,2,600.65,0.1279,1047.63,945.18,102.45
ORD-000153,2019-04-09,2019-04-11,Standard Class,CUST-0404,Customer 404,Home Office,South,Georgia,PROD-0117,Envelopes Product 7,Office Supplies,Envelopes,2,143.72,0.1138,254.72,228.84,25.88
ORD-000154,2019-04-16,2019-04-19,Standard Class,CUST-0624,Customer 624,Consumer,North,Oregon,PROD-0059,Tables Product 9,Furniture,Tables,2,152.39,0.0,304.78,109.66,195.12
ORD-000155,2019-04-16,2019-04-20,Standard Class,CUST-0835,Customer 835,Consumer,North,Oregon,PROD-0039,Accessories Product 9,Electronics,Accessories,2,480.6,0.0,961.2,396.64,564.56
ORD-000155,2019-04-16,2019-04-17,Second Class,CUST-0835,Customer 835,Consumer,North,Oregon,PROD-0097,Binders Product 7,Office Supplies,Binders,1,415.98,0.0,415.98,179.48,236.5
ORD-000156,2019-04-16,2019-04-19,Standard Class,CUST-0555,Customer 555,Home Office,South,Alabama,PROD-0153,Hardware Product 3,Technology,Hardware,1,989.3,0.0,989.3,357.44,631.86
ORD-000156,2019-04-16,2019-04-18,Standard Class,CUST-0555,Customer 555,Home Office,South,Alabama,PROD-0100,Binders Product 10,Office Supplies,Binders,2,541.15,0.0,1082.3,754.66,327.64
ORD-000157,2019-04-16,2019-04-21,Standard Class,CUST-0580,Customer 580,Consumer,Central,Ohio,PROD-0026,Laptops Product 6,Electronics,Laptops,1,943.91,0.0,943.91,438.6,505.31
ORD-000158,2019-04-16,2019-04-17,Standard Class,CUST-0309,Customer 309,Corporate,North,Washington,PROD-0072,Bookcases Product 2,Furniture,Bookcases,1,759.17,0.3416,499.83,342.23,157.6
ORD-000159,2019-04-16,2019-04-17,Second Class,CUST-0620,Customer 620,Corporate,North,Oregon,PROD-0106,Pens Product 6,Office Supplies,Pens,3,440.39,0.0,1321.17,656.49,664.68
ORD-000159,2019-04-16,2019-04-18,Standard Class,CUST-0620,Customer 620,Corporate,North,Oregon,PROD-0074,Bookcases Product 4,Furniture,Bookcases,1,955.85,0.0437,914.04,400.74,513.3
ORD-000160,2019-04-16,2019-04-19,Standard Class,CUST-0468,Customer 468,Home Office,East,New York,PROD-0045,Chairs Product 5,Furniture,Chairs,1,801.51,0.0,801.51,495.67,305.84
ORD-000161,2019-04-16,2019-04-18,First Class,CUST-0985,Customer 985,Corporate,West,California,PROD-0118,Envelopes Product 8,Office Supplies,Envelopes,1,613.63,0.0,613.63,329.32,284.31
ORD-000162,2019-04-16,2019-04-18,First Class,CUST-0798,Customer 798,Corporate,North,Montana,PROD-0134,Machines Product 4,Technology,Machines,3,417.57,0.0,1252.71,606.96,645.75
ORD-000163,2019-04-16,2019-04-20,First Class,CUST-0815,Customer 815,Home Office,West,Nevada,PROD-0135,Machines Product 5,Technology,Machines,3,524.42,0.0,1573.26,912.03,661.23
ORD-000163,2019-04-16,2019-04-18,Standard Class,CUST-0815,Customer 815,Home Office,West,Nevada,PROD-0018,Tablets Product 8,Electronics,Tablets,1,117.04,0.0,117.04,47.71,69.33
ORD-000163,2019-04-16,2019-04-19,Standard Class,CUST-0815,Customer 815,Home Office,West,Nevada,PROD-0068,Storage Product 8,Furniture,Storage,1,461.01,0.0,461.01,344.8,116.21
ORD-000164,2019-04-16,2019-04-18,Standard Class,CUST-0496,Customer 496,Consumer,South,Alabama,PROD-0120,Envelopes Product 10,Office Supplies,Envelopes,3,743.07,0.0,2229.21,1453.23,775.98
ORD-000164,2019-04-16,2019-04-18,Standard Class,CUST-0496,Customer 496,Consumer,South,Alabama,PROD-0027,Laptops Product 7,Electronics,Laptops,1,1240.15,0.0,1240.15,470.14,770.01
ORD-000164,2019-04-16,2019-04-17,Standard Class,CUST-0496,Customer 496,Consumer,South,Alabama,PROD-0114,Envelopes Product 4,Office Supplies,Envelopes,5,346.88,0.0,1734.4,1024.1,710.3
ORD-000165,2019-04-16,2019-04-19,Standard Class,CUST-0524,Customer 524,Home Office,West,Utah,PROD-0126,Copiers Product 6,Technology,Copiers,2,827.32,0.1609,1388.49,800.6,587.89
ORD-000165,2019-04-16,2019-04-17,Standard Class,CUST-0524,Customer 524,Home Office,West,Utah,PROD-0043,Chairs Product 3,Furniture,Chairs,1,965.38,0.0,965.38,472.92,492.46
ORD-000166,2019-04-16,2019-04-19,Second Class,CUST-0940,Customer 940,Corporate,South,Florida,PROD-0062,Storage Product 2,Furniture,Storage,1,1149.06,0.2926,812.87,432.44,380.43
ORD-000167,2019-04-23,2019-04-25,Second Class,CUST-0044,Customer 44,Home Office,North,Washington,PROD-0099,Binders Product 9,Office Supplies,Binders,3,1433.75,0.0,4301.25,1461.03,2840.22
ORD-000167,2019-04-23,2019-04-26,Standard Class,CUST-0044,Customer 44,Home Office,North,Washington,PROD-0055,Tables Product 5,Furniture,Tables,3,518.51,0.0,1555.53,1053.15,502.38
ORD-000168,2019-04-23,2019-04-25,Standard Class,CUST-0080,Customer 80,Consumer,Central,Ohio,PROD-0142,Software Product 2,Technology,Software,1,346.07,0.2847,247.54,284.23,-36.69
ORD-000169,2019-04-23,2019-04-28,Standard Class,CUST-0900,Customer 900,Consumer,Central,Ohio,PROD-0069,Storage Product 9,Furniture,Storage,2,893.16,0.0,1786.32,854.18,932.14
ORD-000169,2019-04-23,2019-04-26,Standard Class,CUST-0900,Customer 900,Consumer,Central,Ohio,PROD-0037,Accessories Product 7,Electronics,Accessories,1,37.74,0.0,37.74,30.63,7.11
ORD-000170,2019-04-23,2019-04-28,Standard Class,CUST-0472,Customer 472,Home Office,South,Alabama,PROD-0026,Laptops Product 6,Electronics,Laptops,2,943.91,0.0,1887.82,877.2,1010.62
ORD-000171,2019-04-23,2019-04-24,Same Day,CUST-0182,Customer 182,Consumer,North,Idaho,PROD-0115,Envelopes Product 5,Office Supplies,Envelopes,2,953.19,0.0,1906.38,984.3,922.08
ORD-000172,2019-04-23,2019-04-26,Standard Class,CUST-0983,Customer 983,Consumer,South,Alabama,PROD-0049,Chairs Product 9,Furniture,Chairs,3,181.26,0.0,543.78,354.12,189.66
ORD-000173,2019-04-23,2019-04-24,Same Day,CUST-0514,Customer 514,Home Office,East,Vermont,PROD-0052,Tables Product 2,Furniture,Tables,1,1271.55,0.0,1271.55,443.06,828.49
ORD-000173,2019-04-23,2019-04-24,Standard Class,CUST-0514,Customer 514,Home Office,East,Vermont,PROD-0079,Bookcases Product 9,Furniture,Bookcases,1,244.34,0.0,244.34,87.72,156.62
